ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
5za9,2/pdbbind2016_refined_train_3dnn/5za9,6.74,0,0,0,0,0,0,0,0,0,0
5zae,2/pdbbind2016_refined_train_3dnn/5zae,6.81,0,0,0,0,0,0,0,0,0,0
5zaf,2/pdbbind2016_refined_train_3dnn/5zaf,6.78,0,0,0,0,0,0,0,0,0,0
5zag,2/pdbbind2016_refined_train_3dnn/5zag,6.97,0,0,0,0,0,0,0,0,0,0
5zaj,2/pdbbind2016_refined_train_3dnn/5zaj,7.38,0,0,0,0,0,0,0,0,0,0
5zc5,2/pdbbind2016_refined_train_3dnn/5zc5,7.06,0,0,0,0,0,0,0,0,0,0
5zdb,2/pdbbind2016_refined_train_3dnn/5zdb,5.75,0,0,0,0,0,0,0,0,0,0
5zg0,2/pdbbind2016_refined_train_3dnn/5zg0,7.09,0,0,0,0,0,0,0,0,0,0
5zg1,2/pdbbind2016_refined_train_3dnn/5zg1,7.72,0,0,0,0,0,0,0,0,0,0
5zg3,2/pdbbind2016_refined_train_3dnn/5zg3,7.21,0,0,0,0,0,0,0,0,0,0
5zhl,2/pdbbind2016_refined_train_3dnn/5zhl,6.72,0,0,0,0,0,0,0,0,0,0
5zni,2/pdbbind2016_refined_train_3dnn/5zni,4.39,0,0,0,0,0,0,0,0,0,0
5zo8,2/pdbbind2016_refined_train_3dnn/5zo8,8.2,0,0,0,0,0,0,0,0,0,0
5zvw,2/pdbbind2016_refined_train_3dnn/5zvw,8.62,0,0,0,0,0,0,0,0,0,0
5zw6,2/pdbbind2016_refined_train_3dnn/5zw6,8.0,0,0,0,0,0,0,0,0,0,0
5zyg,2/pdbbind2016_refined_train_3dnn/5zyg,5.21,0,0,0,0,0,0,0,0,0,0
5zyl,2/pdbbind2016_refined_train_3dnn/5zyl,7.06,0,0,0,0,0,0,0,0,0,0
5zym,2/pdbbind2016_refined_train_3dnn/5zym,5.77,0,0,0,0,0,0,0,0,0,0
6a87,2/pdbbind2016_refined_train_3dnn/6a87,3.15,0,0,0,0,0,0,0,0,0,0
6abx,2/pdbbind2016_refined_train_3dnn/6abx,2.14,0,0,0,0,0,0,0,0,0,0
6ajr,2/pdbbind2016_refined_train_3dnn/6ajr,4.31,0,0,0,0,0,0,0,0,0,0
6ajy,2/pdbbind2016_refined_train_3dnn/6ajy,5.28,0,0,0,0,0,0,0,0,0,0
6ajz,2/pdbbind2016_refined_train_3dnn/6ajz,4.34,0,0,0,0,0,0,0,0,0,0
6aox,2/pdbbind2016_refined_train_3dnn/6aox,4.82,0,0,0,0,0,0,0,0,0,0
6arm,2/pdbbind2016_refined_train_3dnn/6arm,4.97,0,0,0,0,0,0,0,0,0,0
6aro,2/pdbbind2016_refined_train_3dnn/6aro,5.15,0,0,0,0,0,0,0,0,0,0
6as8,2/pdbbind2016_refined_train_3dnn/6as8,7.05,0,0,0,0,0,0,0,0,0,0
6ayi,2/pdbbind2016_refined_train_3dnn/6ayi,6.68,0,0,0,0,0,0,0,0,0,0
6ayo,2/pdbbind2016_refined_train_3dnn/6ayo,8.29,0,0,0,0,0,0,0,0,0,0
6ayq,2/pdbbind2016_refined_train_3dnn/6ayq,8.19,0,0,0,0,0,0,0,0,0,0
6ayr,2/pdbbind2016_refined_train_3dnn/6ayr,8.39,0,0,0,0,0,0,0,0,0,0
6ays,2/pdbbind2016_refined_train_3dnn/6ays,9.19,0,0,0,0,0,0,0,0,0,0
6ayt,2/pdbbind2016_refined_train_3dnn/6ayt,8.85,0,0,0,0,0,0,0,0,0,0
6b1k,2/pdbbind2016_refined_train_3dnn/6b1k,6.67,0,0,0,0,0,0,0,0,0,0
6b4d,2/pdbbind2016_refined_train_3dnn/6b4d,6.11,0,0,0,0,0,0,0,0,0,0
6b4n,2/pdbbind2016_refined_train_3dnn/6b4n,10.55,0,0,0,0,0,0,0,0,0,0
6b4u,2/pdbbind2016_refined_train_3dnn/6b4u,7.68,0,0,0,0,0,0,0,0,0,0
6b59,2/pdbbind2016_refined_train_3dnn/6b59,8.09,0,0,0,0,0,0,0,0,0,0
6b7a,2/pdbbind2016_refined_train_3dnn/6b7a,4.49,0,0,0,0,0,0,0,0,0,0
6b7b,2/pdbbind2016_refined_train_3dnn/6b7b,2.89,0,0,0,0,0,0,0,0,0,0
6b97,2/pdbbind2016_refined_train_3dnn/6b97,6.63,0,0,0,0,0,0,0,0,0,0
6b98,2/pdbbind2016_refined_train_3dnn/6b98,4.65,0,0,0,0,0,0,0,0,0,0
6bbx,2/pdbbind2016_refined_train_3dnn/6bbx,6.67,0,0,0,0,0,0,0,0,0,0
6bdy,2/pdbbind2016_refined_train_3dnn/6bdy,5.69,0,0,0,0,0,0,0,0,0,0
6bhv,2/pdbbind2016_refined_train_3dnn/6bhv,5.23,0,0,0,0,0,0,0,0,0,0
6bm5,2/pdbbind2016_refined_train_3dnn/6bm5,5.84,0,0,0,0,0,0,0,0,0,0
6bm6,2/pdbbind2016_refined_train_3dnn/6bm6,4.68,0,0,0,0,0,0,0,0,0,0
6bs3,2/pdbbind2016_refined_train_3dnn/6bs3,5.82,0,0,0,0,0,0,0,0,0,0
6bs4,2/pdbbind2016_refined_train_3dnn/6bs4,5.55,0,0,0,0,0,0,0,0,0,0
6c0s,2/pdbbind2016_refined_train_3dnn/6c0s,7.05,0,0,0,0,0,0,0,0,0,0
6c7q,2/pdbbind2016_refined_train_3dnn/6c7q,9.15,0,0,0,0,0,0,0,0,0,0
6c7w,2/pdbbind2016_refined_train_3dnn/6c7w,5.47,0,0,0,0,0,0,0,0,0,0
6c7x,2/pdbbind2016_refined_train_3dnn/6c7x,7.19,0,0,0,0,0,0,0,0,0,0
6c85,2/pdbbind2016_refined_train_3dnn/6c85,3.9,0,0,0,0,0,0,0,0,0,0
6c9s,2/pdbbind2016_refined_train_3dnn/6c9s,7.32,0,0,0,0,0,0,0,0,0,0
6c9v,2/pdbbind2016_refined_train_3dnn/6c9v,6.92,0,0,0,0,0,0,0,0,0,0
6cbf,2/pdbbind2016_refined_train_3dnn/6cbf,5.17,0,0,0,0,0,0,0,0,0,0
6cbg,2/pdbbind2016_refined_train_3dnn/6cbg,3.95,0,0,0,0,0,0,0,0,0,0
6cdj,2/pdbbind2016_refined_train_3dnn/6cdj,11.7,0,0,0,0,0,0,0,0,0,0
6cdl,2/pdbbind2016_refined_train_3dnn/6cdl,10.92,0,0,0,0,0,0,0,0,0,0
6cdo,2/pdbbind2016_refined_train_3dnn/6cdo,8.97,0,0,0,0,0,0,0,0,0,0
6cdp,2/pdbbind2016_refined_train_3dnn/6cdp,8.79,0,0,0,0,0,0,0,0,0,0
6ce6,2/pdbbind2016_refined_train_3dnn/6ce6,5.1,0,0,0,0,0,0,0,0,0,0
6ced,2/pdbbind2016_refined_train_3dnn/6ced,5.82,0,0,0,0,0,0,0,0,0,0
6cfc,2/pdbbind2016_refined_train_3dnn/6cfc,3.68,0,0,0,0,0,0,0,0,0,0
6cjr,2/pdbbind2016_refined_train_3dnn/6cjr,9.52,0,0,0,0,0,0,0,0,0,0
6cjs,2/pdbbind2016_refined_train_3dnn/6cjs,9.7,0,0,0,0,0,0,0,0,0,0
6cjv,2/pdbbind2016_refined_train_3dnn/6cjv,5.66,0,0,0,0,0,0,0,0,0,0
6ckr,2/pdbbind2016_refined_train_3dnn/6ckr,7.3,0,0,0,0,0,0,0,0,0,0
6cks,2/pdbbind2016_refined_train_3dnn/6cks,7.82,0,0,0,0,0,0,0,0,0,0
6cn5,2/pdbbind2016_refined_train_3dnn/6cn5,7.7,0,0,0,0,0,0,0,0,0,0
6cpa,2/pdbbind2016_refined_train_3dnn/6cpa,11.52,0,0,0,0,0,0,0,0,0,0
6cpw,2/pdbbind2016_refined_train_3dnn/6cpw,8.25,0,0,0,0,0,0,0,0,0,0
6cq1,2/pdbbind2016_refined_train_3dnn/6cq1,3.66,0,0,0,0,0,0,0,0,0,0
6csp,2/pdbbind2016_refined_train_3dnn/6csp,8.52,0,0,0,0,0,0,0,0,0,0
6csr,2/pdbbind2016_refined_train_3dnn/6csr,6.84,0,0,0,0,0,0,0,0,0,0
6cvv,2/pdbbind2016_refined_train_3dnn/6cvv,4.12,0,0,0,0,0,0,0,0,0,0
6cwh,2/pdbbind2016_refined_train_3dnn/6cwh,7.54,0,0,0,0,0,0,0,0,0,0
6czb,2/pdbbind2016_refined_train_3dnn/6czb,4.33,0,0,0,0,0,0,0,0,0,0
6czc,2/pdbbind2016_refined_train_3dnn/6czc,4.78,0,0,0,0,0,0,0,0,0,0
6cze,2/pdbbind2016_refined_train_3dnn/6cze,4.03,0,0,0,0,0,0,0,0,0,0
6czf,2/pdbbind2016_refined_train_3dnn/6czf,5.8,0,0,0,0,0,0,0,0,0,0
6d15,2/pdbbind2016_refined_train_3dnn/6d15,4.48,0,0,0,0,0,0,0,0,0,0
6d17,2/pdbbind2016_refined_train_3dnn/6d17,4.82,0,0,0,0,0,0,0,0,0,0
6d18,2/pdbbind2016_refined_train_3dnn/6d18,5.85,0,0,0,0,0,0,0,0,0,0
6d19,2/pdbbind2016_refined_train_3dnn/6d19,6.61,0,0,0,0,0,0,0,0,0,0
6d1a,2/pdbbind2016_refined_train_3dnn/6d1a,4.35,0,0,0,0,0,0,0,0,0,0
6d1b,2/pdbbind2016_refined_train_3dnn/6d1b,3.91,0,0,0,0,0,0,0,0,0,0
6d1d,2/pdbbind2016_refined_train_3dnn/6d1d,4.47,0,0,0,0,0,0,0,0,0,0
6d1g,2/pdbbind2016_refined_train_3dnn/6d1g,4.47,0,0,0,0,0,0,0,0,0,0
6d1h,2/pdbbind2016_refined_train_3dnn/6d1h,3.72,0,0,0,0,0,0,0,0,0,0
6d1i,2/pdbbind2016_refined_train_3dnn/6d1i,4.09,0,0,0,0,0,0,0,0,0,0
6d1j,2/pdbbind2016_refined_train_3dnn/6d1j,4.25,0,0,0,0,0,0,0,0,0,0
6d1k,2/pdbbind2016_refined_train_3dnn/6d1k,3.13,0,0,0,0,0,0,0,0,0,0
6d2o,2/pdbbind2016_refined_train_3dnn/6d2o,5.3,0,0,0,0,0,0,0,0,0,0
6d3q,2/pdbbind2016_refined_train_3dnn/6d3q,8.47,0,0,0,0,0,0,0,0,0,0
6d50,2/pdbbind2016_refined_train_3dnn/6d50,5.05,0,0,0,0,0,0,0,0,0,0
6d55,2/pdbbind2016_refined_train_3dnn/6d55,7.36,0,0,0,0,0,0,0,0,0,0
6d56,2/pdbbind2016_refined_train_3dnn/6d56,8.05,0,0,0,0,0,0,0,0,0,0
6d5e,2/pdbbind2016_refined_train_3dnn/6d5e,6.85,0,0,0,0,0,0,0,0,0,0
6d5g,2/pdbbind2016_refined_train_3dnn/6d5g,6.6,0,0,0,0,0,0,0,0,0,0
6d5h,2/pdbbind2016_refined_train_3dnn/6d5h,6.92,0,0,0,0,0,0,0,0,0,0
6d5j,2/pdbbind2016_refined_train_3dnn/6d5j,6.34,0,0,0,0,0,0,0,0,0,0
6d9s,2/pdbbind2016_refined_train_3dnn/6d9s,5.96,0,0,0,0,0,0,0,0,0,0
6d9x,2/pdbbind2016_refined_train_3dnn/6d9x,3.49,0,0,0,0,0,0,0,0,0,0
6dai,2/pdbbind2016_refined_train_3dnn/6dai,4.07,0,0,0,0,0,0,0,0,0,0
6dak,2/pdbbind2016_refined_train_3dnn/6dak,5.14,0,0,0,0,0,0,0,0,0,0
6dar,2/pdbbind2016_refined_train_3dnn/6dar,6.66,0,0,0,0,0,0,0,0,0,0
6dd0,2/pdbbind2016_refined_train_3dnn/6dd0,5.48,0,0,0,0,0,0,0,0,0,0
6det,2/pdbbind2016_refined_train_3dnn/6det,8.22,0,0,0,0,0,0,0,0,0,0
6dgq,2/pdbbind2016_refined_train_3dnn/6dgq,5.51,0,0,0,0,0,0,0,0,0,0
6dgr,2/pdbbind2016_refined_train_3dnn/6dgr,4.91,0,0,0,0,0,0,0,0,0,0
6dh1,2/pdbbind2016_refined_train_3dnn/6dh1,10.58,0,0,0,0,0,0,0,0,0,0
6dh2,2/pdbbind2016_refined_train_3dnn/6dh2,10.89,0,0,0,0,0,0,0,0,0,0
6dh7,2/pdbbind2016_refined_train_3dnn/6dh7,9.88,0,0,0,0,0,0,0,0,0,0
6dh8,2/pdbbind2016_refined_train_3dnn/6dh8,9.84,0,0,0,0,0,0,0,0,0,0
6dil,2/pdbbind2016_refined_train_3dnn/6dil,8.12,0,0,0,0,0,0,0,0,0,0
6dj1,2/pdbbind2016_refined_train_3dnn/6dj1,10.51,0,0,0,0,0,0,0,0,0,0
6dj2,2/pdbbind2016_refined_train_3dnn/6dj2,8.12,0,0,0,0,0,0,0,0,0,0
6dj5,2/pdbbind2016_refined_train_3dnn/6dj5,8.14,0,0,0,0,0,0,0,0,0,0
6dj7,2/pdbbind2016_refined_train_3dnn/6dj7,8.72,0,0,0,0,0,0,0,0,0,0
6dl2,2/pdbbind2016_refined_train_3dnn/6dl2,7.48,0,0,0,0,0,0,0,0,0,0
6dpt,2/pdbbind2016_refined_train_3dnn/6dpt,7.11,0,0,0,0,0,0,0,0,0,0
6dpx,2/pdbbind2016_refined_train_3dnn/6dpx,5.89,0,0,0,0,0,0,0,0,0,0
6dpy,2/pdbbind2016_refined_train_3dnn/6dpy,4.1,0,0,0,0,0,0,0,0,0,0
6dpz,2/pdbbind2016_refined_train_3dnn/6dpz,3.59,0,0,0,0,0,0,0,0,0,0
6dq4,2/pdbbind2016_refined_train_3dnn/6dq4,4.92,0,0,0,0,0,0,0,0,0,0
6dsp,2/pdbbind2016_refined_train_3dnn/6dsp,6.09,0,0,0,0,0,0,0,0,0,0
6dy7,2/pdbbind2016_refined_train_3dnn/6dy7,4.18,0,0,0,0,0,0,0,0,0,0
6dyn,2/pdbbind2016_refined_train_3dnn/6dyn,3.19,0,0,0,0,0,0,0,0,0,0
6dyr,2/pdbbind2016_refined_train_3dnn/6dyr,3.66,0,0,0,0,0,0,0,0,0,0
6dys,2/pdbbind2016_refined_train_3dnn/6dys,4.25,0,0,0,0,0,0,0,0,0,0
6dyu,2/pdbbind2016_refined_train_3dnn/6dyu,10.26,0,0,0,0,0,0,0,0,0,0
6dyv,2/pdbbind2016_refined_train_3dnn/6dyv,10.59,0,0,0,0,0,0,0,0,0,0
6dyw,2/pdbbind2016_refined_train_3dnn/6dyw,10.44,0,0,0,0,0,0,0,0,0,0
6dyy,2/pdbbind2016_refined_train_3dnn/6dyy,10.55,0,0,0,0,0,0,0,0,0,0
6dz0,2/pdbbind2016_refined_train_3dnn/6dz0,9.03,0,0,0,0,0,0,0,0,0,0
6dz2,2/pdbbind2016_refined_train_3dnn/6dz2,8.85,0,0,0,0,0,0,0,0,0,0
6dz3,2/pdbbind2016_refined_train_3dnn/6dz3,8.89,0,0,0,0,0,0,0,0,0,0
6dzx,2/pdbbind2016_refined_train_3dnn/6dzx,5.46,0,0,0,0,0,0,0,0,0,0
6e1y,2/pdbbind2016_refined_train_3dnn/6e1y,7.66,0,0,0,0,0,0,0,0,0,0
6e1z,2/pdbbind2016_refined_train_3dnn/6e1z,3.82,0,0,0,0,0,0,0,0,0,0
6e23,2/pdbbind2016_refined_train_3dnn/6e23,10.0,0,0,0,0,0,0,0,0,0,0
6e4a,2/pdbbind2016_refined_train_3dnn/6e4a,7.36,0,0,0,0,0,0,0,0,0,0
6e5l,2/pdbbind2016_refined_train_3dnn/6e5l,7.18,0,0,0,0,0,0,0,0,0,0
6e5t,2/pdbbind2016_refined_train_3dnn/6e5t,6.55,0,0,0,0,0,0,0,0,0,0
6e6m,2/pdbbind2016_refined_train_3dnn/6e6m,5.75,0,0,0,0,0,0,0,0,0,0
6e7j,2/pdbbind2016_refined_train_3dnn/6e7j,9.48,0,0,0,0,0,0,0,0,0,0
6e7r,2/pdbbind2016_refined_train_3dnn/6e7r,6.83,0,0,0,0,0,0,0,0,0,0
6e7t,2/pdbbind2016_refined_train_3dnn/6e7t,6.89,0,0,0,0,0,0,0,0,0,0
6e7u,2/pdbbind2016_refined_train_3dnn/6e7u,6.92,0,0,0,0,0,0,0,0,0,0
6e9a,2/pdbbind2016_refined_train_3dnn/6e9a,11.92,0,0,0,0,0,0,0,0,0,0
6ebe,2/pdbbind2016_refined_train_3dnn/6ebe,6.7,0,0,0,0,0,0,0,0,0,0
6ecz,2/pdbbind2016_refined_train_3dnn/6ecz,6.57,0,0,0,0,0,0,0,0,0,0
6eeb,2/pdbbind2016_refined_train_3dnn/6eeb,5.3,0,0,0,0,0,0,0,0,0,0
6eed,2/pdbbind2016_refined_train_3dnn/6eed,6.09,0,0,0,0,0,0,0,0,0,0
6eeo,2/pdbbind2016_refined_train_3dnn/6eeo,6.43,0,0,0,0,0,0,0,0,0,0
6efj,2/pdbbind2016_refined_train_3dnn/6efj,3.32,0,0,0,0,0,0,0,0,0,0
6ei5,2/pdbbind2016_refined_train_3dnn/6ei5,7.42,0,0,0,0,0,0,0,0,0,0
6eif,2/pdbbind2016_refined_train_3dnn/6eif,6.98,0,0,0,0,0,0,0,0,0,0
6eij,2/pdbbind2016_refined_train_3dnn/6eij,5.77,0,0,0,0,0,0,0,0,0,0
6eiq,2/pdbbind2016_refined_train_3dnn/6eiq,6.42,0,0,0,0,0,0,0,0,0,0
6eir,2/pdbbind2016_refined_train_3dnn/6eir,6.24,0,0,0,0,0,0,0,0,0,0
6eis,2/pdbbind2016_refined_train_3dnn/6eis,6.6,0,0,0,0,0,0,0,0,0,0
6eiz,2/pdbbind2016_refined_train_3dnn/6eiz,6.22,0,0,0,0,0,0,0,0,0,0
6ej2,2/pdbbind2016_refined_train_3dnn/6ej2,7.8,0,0,0,0,0,0,0,0,0,0
6ej3,2/pdbbind2016_refined_train_3dnn/6ej3,5.93,0,0,0,0,0,0,0,0,0,0
6ekq,2/pdbbind2016_refined_train_3dnn/6ekq,5.46,0,0,0,0,0,0,0,0,0,0
6el5,2/pdbbind2016_refined_train_3dnn/6el5,6.88,0,0,0,0,0,0,0,0,0,0
6eln,2/pdbbind2016_refined_train_3dnn/6eln,6.05,0,0,0,0,0,0,0,0,0,0
6elo,2/pdbbind2016_refined_train_3dnn/6elo,6.29,0,0,0,0,0,0,0,0,0,0
6elp,2/pdbbind2016_refined_train_3dnn/6elp,6.63,0,0,0,0,0,0,0,0,0,0
6en5,2/pdbbind2016_refined_train_3dnn/6en5,7.94,0,0,0,0,0,0,0,0,0,0
6eog,2/pdbbind2016_refined_train_3dnn/6eog,5.8,0,0,0,0,0,0,0,0,0,0
6eol,2/pdbbind2016_refined_train_3dnn/6eol,7.43,0,0,0,0,0,0,0,0,0,0
6ep4,2/pdbbind2016_refined_train_3dnn/6ep4,5.35,0,0,0,0,0,0,0,0,0,0
6epa,2/pdbbind2016_refined_train_3dnn/6epa,5.95,0,0,0,0,0,0,0,0,0,0
6epy,2/pdbbind2016_refined_train_3dnn/6epy,6.46,0,0,0,0,0,0,0,0,0,0
6epz,2/pdbbind2016_refined_train_3dnn/6epz,7.14,0,0,0,0,0,0,0,0,0,0
6eq1,2/pdbbind2016_refined_train_3dnn/6eq1,4.61,0,0,0,0,0,0,0,0,0,0
6eq3,2/pdbbind2016_refined_train_3dnn/6eq3,6.15,0,0,0,0,0,0,0,0,0,0
6eq5,2/pdbbind2016_refined_train_3dnn/6eq5,4.74,0,0,0,0,0,0,0,0,0,0
6eq7,2/pdbbind2016_refined_train_3dnn/6eq7,7.0,0,0,0,0,0,0,0,0,0,0
6eq8,2/pdbbind2016_refined_train_3dnn/6eq8,8.0,0,0,0,0,0,0,0,0,0,0
6equ,2/pdbbind2016_refined_train_3dnn/6equ,6.38,0,0,0,0,0,0,0,0,0,0
6eqv,2/pdbbind2016_refined_train_3dnn/6eqv,6.62,0,0,0,0,0,0,0,0,0,0
6eqw,2/pdbbind2016_refined_train_3dnn/6eqw,10.65,0,0,0,0,0,0,0,0,0,0
6eqx,2/pdbbind2016_refined_train_3dnn/6eqx,10.47,0,0,0,0,0,0,0,0,0,0
6ets,2/pdbbind2016_refined_train_3dnn/6ets,5.64,0,0,0,0,0,0,0,0,0,0
6euw,2/pdbbind2016_refined_train_3dnn/6euw,7.77,0,0,0,0,0,0,0,0,0,0
6eux,2/pdbbind2016_refined_train_3dnn/6eux,5.92,0,0,0,0,0,0,0,0,0,0
6evn,2/pdbbind2016_refined_train_3dnn/6evn,4.71,0,0,0,0,0,0,0,0,0,0
6evr,2/pdbbind2016_refined_train_3dnn/6evr,8.06,0,0,0,0,0,0,0,0,0,0
6ex1,2/pdbbind2016_refined_train_3dnn/6ex1,7.31,0,0,0,0,0,0,0,0,0,0
6exi,2/pdbbind2016_refined_train_3dnn/6exi,5.05,0,0,0,0,0,0,0,0,0,0
6exj,2/pdbbind2016_refined_train_3dnn/6exj,4.33,0,0,0,0,0,0,0,0,0,0
6exs,2/pdbbind2016_refined_train_3dnn/6exs,3.44,0,0,0,0,0,0,0,0,0,0
6ey8,2/pdbbind2016_refined_train_3dnn/6ey8,5.81,0,0,0,0,0,0,0,0,0,0
6ey9,2/pdbbind2016_refined_train_3dnn/6ey9,5.91,0,0,0,0,0,0,0,0,0,0
6eya,2/pdbbind2016_refined_train_3dnn/6eya,7.48,0,0,0,0,0,0,0,0,0,0
6eyb,2/pdbbind2016_refined_train_3dnn/6eyb,5.37,0,0,0,0,0,0,0,0,0,0
6eyt,2/pdbbind2016_refined_train_3dnn/6eyt,5.72,0,0,0,0,0,0,0,0,0,0
6ezq,2/pdbbind2016_refined_train_3dnn/6ezq,4.66,0,0,0,0,0,0,0,0,0,0
6f05,2/pdbbind2016_refined_train_3dnn/6f05,4.47,0,0,0,0,0,0,0,0,0,0
6f1j,2/pdbbind2016_refined_train_3dnn/6f1j,4.62,0,0,0,0,0,0,0,0,0,0
6f1n,2/pdbbind2016_refined_train_3dnn/6f1n,6.26,0,0,0,0,0,0,0,0,0,0
6f20,2/pdbbind2016_refined_train_3dnn/6f20,4.31,0,0,0,0,0,0,0,0,0,0
6f28,2/pdbbind2016_refined_train_3dnn/6f28,5.67,0,0,0,0,0,0,0,0,0,0
6f3b,2/pdbbind2016_refined_train_3dnn/6f3b,6.56,0,0,0,0,0,0,0,0,0,0
6f90,2/pdbbind2016_refined_train_3dnn/6f90,6.0,0,0,0,0,0,0,0,0,0,0
6f92,2/pdbbind2016_refined_train_3dnn/6f92,6.4,0,0,0,0,0,0,0,0,0,0
6f9g,2/pdbbind2016_refined_train_3dnn/6f9g,5.7,0,0,0,0,0,0,0,0,0,0
6f9u,2/pdbbind2016_refined_train_3dnn/6f9u,5.13,0,0,0,0,0,0,0,0,0,0
6f9v,2/pdbbind2016_refined_train_3dnn/6f9v,6.76,0,0,0,0,0,0,0,0,0,0
6fa4,2/pdbbind2016_refined_train_3dnn/6fa4,7.29,0,0,0,0,0,0,0,0,0,0
6fba,2/pdbbind2016_refined_train_3dnn/6fba,4.7,0,0,0,0,0,0,0,0,0,0
6fcj,2/pdbbind2016_refined_train_3dnn/6fcj,7.15,0,0,0,0,0,0,0,0,0,0
6fe0,2/pdbbind2016_refined_train_3dnn/6fe0,6.48,0,0,0,0,0,0,0,0,0,0
6fe1,2/pdbbind2016_refined_train_3dnn/6fe1,8.48,0,0,0,0,0,0,0,0,0,0
6fgg,2/pdbbind2016_refined_train_3dnn/6fgg,4.77,0,0,0,0,0,0,0,0,0,0
6fh3,2/pdbbind2016_refined_train_3dnn/6fh3,3.07,0,0,0,0,0,0,0,0,0,0
6fhq,2/pdbbind2016_refined_train_3dnn/6fhq,2.47,0,0,0,0,0,0,0,0,0,0
6fhu,2/pdbbind2016_refined_train_3dnn/6fhu,2.64,0,0,0,0,0,0,0,0,0,0
6fmc,2/pdbbind2016_refined_train_3dnn/6fmc,5.88,0,0,0,0,0,0,0,0,0,0
6fmj,2/pdbbind2016_refined_train_3dnn/6fmj,6.12,0,0,0,0,0,0,0,0,0,0
6fnf,2/pdbbind2016_refined_train_3dnn/6fnf,7.89,0,0,0,0,0,0,0,0,0,0
6fng,2/pdbbind2016_refined_train_3dnn/6fng,7.14,0,0,0,0,0,0,0,0,0,0
6fni,2/pdbbind2016_refined_train_3dnn/6fni,8.22,0,0,0,0,0,0,0,0,0,0
6fnj,2/pdbbind2016_refined_train_3dnn/6fnj,6.85,0,0,0,0,0,0,0,0,0,0
6fnq,2/pdbbind2016_refined_train_3dnn/6fnq,4.59,0,0,0,0,0,0,0,0,0,0
6fnr,2/pdbbind2016_refined_train_3dnn/6fnr,5.59,0,0,0,0,0,0,0,0,0,0
6fo5,2/pdbbind2016_refined_train_3dnn/6fo5,6.72,0,0,0,0,0,0,0,0,0,0
6fs0,2/pdbbind2016_refined_train_3dnn/6fs0,9.77,0,0,0,0,0,0,0,0,0,0
6fs1,2/pdbbind2016_refined_train_3dnn/6fs1,7.01,0,0,0,0,0,0,0,0,0,0
6fsy,2/pdbbind2016_refined_train_3dnn/6fsy,6.61,0,0,0,0,0,0,0,0,0,0
6ftp,2/pdbbind2016_refined_train_3dnn/6ftp,5.82,0,0,0,0,0,0,0,0,0,0
6ftw,2/pdbbind2016_refined_train_3dnn/6ftw,6.49,0,0,0,0,0,0,0,0,0,0
6ftz,2/pdbbind2016_refined_train_3dnn/6ftz,3.0,0,0,0,0,0,0,0,0,0,0
6fuh,2/pdbbind2016_refined_train_3dnn/6fuh,3.77,0,0,0,0,0,0,0,0,0,0
6fui,2/pdbbind2016_refined_train_3dnn/6fui,4.46,0,0,0,0,0,0,0,0,0,0
6fuj,2/pdbbind2016_refined_train_3dnn/6fuj,4.3,0,0,0,0,0,0,0,0,0,0
6fv4,2/pdbbind2016_refined_train_3dnn/6fv4,2.92,0,0,0,0,0,0,0,0,0,0
6fyz,2/pdbbind2016_refined_train_3dnn/6fyz,7.41,0,0,0,0,0,0,0,0,0,0
6fz4,2/pdbbind2016_refined_train_3dnn/6fz4,5.95,0,0,0,0,0,0,0,0,0,0
6g0z,2/pdbbind2016_refined_train_3dnn/6g0z,5.32,0,0,0,0,0,0,0,0,0,0
6g14,2/pdbbind2016_refined_train_3dnn/6g14,5.49,0,0,0,0,0,0,0,0,0,0
6g24,2/pdbbind2016_refined_train_3dnn/6g24,2.77,0,0,0,0,0,0,0,0,0,0
6g25,2/pdbbind2016_refined_train_3dnn/6g25,3.52,0,0,0,0,0,0,0,0,0,0
6g29,2/pdbbind2016_refined_train_3dnn/6g29,4.33,0,0,0,0,0,0,0,0,0,0
6g2b,2/pdbbind2016_refined_train_3dnn/6g2b,3.8,0,0,0,0,0,0,0,0,0,0
6g2c,2/pdbbind2016_refined_train_3dnn/6g2c,4.66,0,0,0,0,0,0,0,0,0,0
6g2e,2/pdbbind2016_refined_train_3dnn/6g2e,5.01,0,0,0,0,0,0,0,0,0,0
6g2l,2/pdbbind2016_refined_train_3dnn/6g2l,7.17,0,0,0,0,0,0,0,0,0,0
6g2m,2/pdbbind2016_refined_train_3dnn/6g2m,7.82,0,0,0,0,0,0,0,0,0,0
6g2o,2/pdbbind2016_refined_train_3dnn/6g2o,6.77,0,0,0,0,0,0,0,0,0,0
6g2r,2/pdbbind2016_refined_train_3dnn/6g2r,9.46,0,0,0,0,0,0,0,0,0,0
6g2s,2/pdbbind2016_refined_train_3dnn/6g2s,8.4,0,0,0,0,0,0,0,0,0,0
6g34,2/pdbbind2016_refined_train_3dnn/6g34,8.24,0,0,0,0,0,0,0,0,0,0
6g36,2/pdbbind2016_refined_train_3dnn/6g36,7.79,0,0,0,0,0,0,0,0,0,0
6g37,2/pdbbind2016_refined_train_3dnn/6g37,7.37,0,0,0,0,0,0,0,0,0,0
